,listed_price,value,value_description,make_and_model,year,mileage,trim_level,color,location,additional_description,discount,car_URL,thumbnail_URL,make_first,make_second,state,Accident,Past Owners,Usage,is_Excellent_Price,is_Great_Price,is_Fleet_Use,is_Personal_Use
7078,9996,Excellent Price,,GMC Acadia,2014,201119,Denali FWD,"White exterior, Brown interior","Plano, TX","No accidents, 1 Owner, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/1GKKRTKD5EJ114856/2014-gmc-acadia/,https://listings-prod.tcimg.net/listings/83342/56/48/1GKKRTKD5EJ114856/LURGPXPA3Q6Q64HCGFAZDPPJOY-318.jpg,GMC,Acadia, TX,0,1, Personal use,1,0,0,1
7079,9866,Excellent Price,"$1,636 off avg. list price",BMW 5 Series,2011,123387,535i xDrive Sedan AWD,"Gray exterior, Beige interior","Thorndale, PA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/WBAFU7C5XBC878449/2011-bmw-5-series/,https://listings-prod.tcimg.net/listings/30935/49/84/WBAFU7C5XBC878449/632YUYLNW3I3AFYQGZLKZS56RI-318.jpg,BMW,5 Series, PA,0,2, Personal use,1,0,0,1
7080,30994,Excellent Price,"$3,190 off avg. list price",Toyota 4Runner,2017,37548,SR5 4WD,"Gray exterior, Black interior","Manchester, NH","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTEBU5JR9H5476099/2017-toyota-4runner/,https://listings-prod.tcimg.net/listings/8201/99/60/JTEBU5JR9H5476099/NXKMSHLGYXQUCX2ETXT5TLVDFI-318.jpg,Toyota,4Runner, NH,0,1, Personal use,1,0,0,1
7081,4950,Excellent Price,$462 off avg. list price,Nissan Sentra,2011,122218,2.0 S CVT,"Black exterior, Black interior","Addison, IL","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3N1AB6AP6BL690276/2011-nissan-sentra/,https://listings-prod.tcimg.net/listings/122226/76/02/3N1AB6AP6BL690276/7ELPSRTAACCSMXZVK3YBJKBYQE-318.jpg,Nissan,Sentra, IL,1,2, Personal use,1,0,0,1
7082,3345,Excellent Price,$273 off avg. list price,Hyundai Elantra,2008,159255,GLS Automatic,"Blue exterior, Gray interior","Hasbrouck Heights, NJ","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/KMHDU46D58U328019/2008-hyundai-elantra/,https://listings-prod.tcimg.net/listings/87681/19/80/KMHDU46D58U328019/Q6DP6GI7T4SPY5HIZGTVOBALKM-318.jpg,Hyundai,Elantra, NJ,0,1, Personal use,1,0,0,1
7083,6600,Excellent Price,$835 off avg. list price,Nissan Altima,2009,81250,2.5 S Coupe CVT,"Silver exterior, Gray interior","Chesapeake, VA","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1N4AL24E79C193858/2009-nissan-altima/,https://listings-prod.tcimg.net/listings/24578/58/38/1N4AL24E79C193858/U62KBGROKNUMTPUROQRGCLHKXQ-318.jpg,Nissan,Altima, VA,1,2, Personal use,1,0,0,1
7084,7995,Excellent Price,"$1,443 off avg. list price",Mazda Mazda3,2013,63693,i Grand Touring 4-Door Automatic,"Black exterior, Black interior","Acworth, GA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JM1BL1WP8D1789962/2013-mazda-mazda3/,https://listings-prod.tcimg.net/listings/34278/62/99/JM1BL1WP8D1789962/Z4GH2IPAAAUUAFRIQAB3UNCV5M-318.jpg,Mazda,Mazda3, GA,0,2, Personal use,1,0,0,1
7085,16988,Excellent Price,"$1,703 off avg. list price",Toyota Sienna,2014,85868,XLE Auto Access Seat 7-Passenger FWD,"Silver exterior, Gray interior","Pensacola, FL","1 accident, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/5TDYK3DC2ES469453/2014-toyota-sienna/,https://listings-prod.tcimg.net/listings/52632/53/94/5TDYK3DC2ES469453/N4KKFAVKEBYMJ7VEL2IDFZFQPM-318.jpg,Toyota,Sienna, FL,1,1, Personal use,1,0,0,1
7086,9405,Excellent Price,$979 off avg. list price,Jeep Patriot,2016,56337,Sport FWD,"Black exterior, Beige interior","Scottsdale, AZ","1 accident, 1 Owner, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1C4NJPBB8GD784716/2016-jeep-patriot/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Patriot, AZ,1,1, Personal use,1,0,0,1
7087,7499,Excellent Price,$879 off avg. list price,Ford Escape,2010,139463,Hybrid 4WD,"White exterior, Unknown interior","Kirkland, WA","No accidents, 1 Owner, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1FMCU5K34AKD07517/2010-ford-escape/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,Escape, WA,0,1, Fleet use,1,0,1,0
7088,10000,Excellent Price,"$1,074 off avg. list price",Kia Soul,2014,35619,+ Automatic,"Green exterior, Black interior","Kokomo, IN","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/KNDJP3A5XE7007628/2014-kia-soul/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Kia,Soul, IN,1,2, Fleet use,1,0,1,0
7089,9995,Excellent Price,$930 off avg. list price,Ford Edge,2013,114455,Limited FWD,"Black exterior, Black interior","Honolulu, HI","No accidents, 4 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/2FMDK3KC2DBB02310/2013-ford-edge/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,Edge, HI,0,4, Fleet use,1,0,1,0
7090,5950,Excellent Price,$687 off avg. list price,Pontiac Bonneville,2004,73483,4dr Sedan SLE,"White exterior, Gray interior","Raleigh, NC","No accidents, 1 Owner, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/1G2HY52KX4U215802/2004-pontiac-bonneville/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Pontiac,Bonneville, NC,0,1, Personal use,1,0,0,1
7091,14707,Excellent Price,"$1,658 off avg. list price",Volkswagen Tiguan,2017,20723,S 4MOTION,"Gray exterior, Black interior","Springfield, VA","No accidents, 1 Owner, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/WVGBV7AX0HK041979/2017-volkswagen-tiguan/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Tiguan, VA,0,1, Fleet use,1,0,1,0
7092,27406,Excellent Price,"$2,142 off avg. list price",Jeep Wrangler,2014,43759,Unlimited Sahara,"Red exterior, Black interior","Phoenix, AZ","No accidents, 1 Owner, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1C4HJWEG6EL227367/2014-jeep-wrangler/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Wrangler, AZ,0,1, Personal use,1,0,0,1
7093,9141,Excellent Price,$828 off avg. list price,Ford Escape,2013,85229,SE FWD,"Gray exterior, Black interior","Cincinnati, OH","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1FMCU0G98DUD09215/2013-ford-escape/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,Escape, OH,1,2, Fleet use,1,0,1,0
7094,8999,Excellent Price,,Honda Accord,2015,201644,Sport Sedan I4 CVT,"Gray exterior, Black interior","Abilene, TX","No accidents, 1 Owner, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F58FA267943/2015-honda-accord/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Accord, TX,0,1, Personal use,1,0,0,1
7095,4998,Excellent Price,,GMC Acadia,2009,185547,FWD 4dr SLT1,"Gold exterior, Black interior","Houston, TX","1 accident, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1GKER23D99J176269/2009-gmc-acadia/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",GMC,Acadia, TX,1,3, Personal use,1,0,0,1
7096,15300,Excellent Price,$882 off avg. list price,Honda Civic,2018,24725,LX Sedan CVT,"Blue exterior, Black interior","Sunnyvale, CA","No accidents, 2 Owners, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/2HGFC2F51JH603909/2018-honda-civic/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Honda,Civic, CA,0,2, Fleet use,1,0,1,0
7097,17636,Excellent Price,"$1,206 off avg. list price",Jeep Compass,2020,21822,Limited FWD,"Gray exterior, Black interior","Margate, FL","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3C4NJCCB0LT114654/2020-jeep-compass/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Compass, FL,0,1, Personal use,1,0,0,1
7098,12981,Excellent Price,"$1,386 off avg. list price",Dodge Journey,2018,50695,SXT FWD,"Silver exterior, Black interior","San Diego, CA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3C4PDCBB7JT311108/2018-dodge-journey/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Dodge,Journey, CA,0,1, Personal use,1,0,0,1
7099,9500,Excellent Price,"$1,265 off avg. list price",Nissan Sentra,2017,43534,S CVT,"Blue exterior, Black interior","Van Nuys, CA","No accidents, 2 Owners, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP5HY384574/2017-nissan-sentra/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Nissan,Sentra, CA,0,2, Fleet use,1,0,1,0
7100,5728,Excellent Price,,Toyota Camry,2011,174888,LE I4 Automatic,"Gray exterior, Gray interior","San Antonio, TX","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/4T4BF3EK3BR160230/2011-toyota-camry/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Camry, TX,1,2, Fleet use,1,0,1,0
7101,20600,Excellent Price,"$1,347 off avg. list price",Toyota Camry,2018,16175,L I4 Automatic,"Black exterior, Gray interior","Louisville, KY","No accidents, 1 Owner, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/4T1B11HK4JU572146/2018-toyota-camry/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Camry, KY,0,1, Fleet use,1,0,1,0
7102,18492,Excellent Price,"$1,605 off avg. list price",Nissan Murano,2018,45289,SV FWD,"Black exterior, Gray interior","San Jose, CA","No accidents, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/5N1AZ2MG8JN137247/2018-nissan-murano/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Nissan,Murano, CA,0,2, Fleet use,1,0,1,0
7103,8488,Excellent Price,$796 off avg. list price,Nissan Versa,2017,56915,1.6 SV CVT,"Gray exterior, Black interior","Oklahoma City, OK","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3N1CN7AP8HL891949/2017-nissan-versa/,https://listings-prod.tcimg.net/listings/7766/49/19/3N1CN7AP8HL891949/WH4RCW74YEJJFSZ3MWRLE5B3JQ-318.jpg,Nissan,Versa, OK,0,1, Personal use,1,0,0,1
7104,7575,Excellent Price,$482 off avg. list price,Ford Fiesta,2016,51451,S Hatchback,"Black exterior, Unknown interior","Saint Petersburg, FL","1 accident, 2 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/3FADP4TJ4GM171288/2016-ford-fiesta/,https://listings-prod.tcimg.net/listings/160790/88/12/3FADP4TJ4GM171288/C3P2KRA4UXSFKYHXQQ5VL53R2Q-318.jpg,Ford,Fiesta, FL,1,2, Personal use,1,0,0,1
7105,6999,Excellent Price,$700 off avg. list price,Kia Sorento,2011,98894,LX I4 FWD Automatic,"Maroon exterior, Beige interior","Victor, NY","1 accident, 3 Owners, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/5XYKT3A17BG064882/2011-kia-sorento/,https://listings-prod.tcimg.net/listings/67948/82/48/5XYKT3A17BG064882/OOYJHLYA2XT662NHRQCQNIBGPY-318.jpg,Kia,Sorento, NY,1,3, Personal use,1,0,0,1
7106,22998,Excellent Price,"$1,629 off avg. list price",Lexus NX,2017,31508,NX Turbo FWD,"White exterior, Black interior","West Palm Beach, FL","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTJYARBZ8H2061089/2017-lexus-nx/,https://listings-prod.tcimg.net/listings/173010/89/10/JTJYARBZ8H2061089/YYNYNGLZFDQAHAPJNF34IKNCV4-318.jpg,Lexus,NX, FL,0,1, Personal use,1,0,0,1
7107,9997,Excellent Price,$684 off avg. list price,Honda Accord,2013,126725,LX Sedan I4 CVT,"Silver exterior, Gray interior","Greenville, SC","1 accident, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F39DA015405/2013-honda-accord/,https://listings-prod.tcimg.net/listings/145666/05/54/1HGCR2F39DA015405/2UVM5ASADNVRQEPJSQBH7KBJKY-318.jpg,Honda,Accord, SC,1,1, Personal use,1,0,0,1
7108,43000,Excellent Price,"$5,710 off avg. list price",Ford F-150,2020,31640,XL SuperCrew 5.5' Box 4WD,"Red exterior, Black interior","Jacksonville, FL","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1E5XLFA25021/2020-ford-f-150/,https://listings-prod.tcimg.net/listings/2766/21/50/1FTEW1E5XLFA25021/6D6QACCNBC66DH5XUVMIPXO4E4-318.jpg,Ford,F-150, FL,0,1, Personal use,1,0,0,1
7109,5200,Excellent Price,$762 off avg. list price,Toyota Prius,2010,194012,Two,"Unknown exterior, Unknown interior","Ontario, CA","No accidents, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU9A0034058/2010-toyota-prius/,https://listings-prod.tcimg.net/listings/176268/58/40/JTDKN3DU9A0034058/ZTNIVISUMOE2SCIANPE3PIQSLI-318.jpg,Toyota,Prius, CA,0,3, Personal use,1,0,0,1
7110,16500,Excellent Price,"$3,116 off avg. list price",Subaru Outback,2017,115353,3.6R Touring,"White exterior, Brown interior","National City, CA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/4S4BSETC5H3379105/2017-subaru-outback/,https://listings-prod.tcimg.net/listings/1488/05/91/4S4BSETC5H3379105/6ZTH7JBFZUWETDHTTKV5DMCMFI-318.jpg,Subaru,Outback, CA,0,1, Personal use,1,0,0,1
7111,3990,Excellent Price,$888 off avg. list price,Mitsubishi Outlander,2007,149315,LS FWD,"Silver exterior, Gray interior","Ellenwood, GA","No accidents, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JA4MS31X37U010530/2007-mitsubishi-outlander/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Mitsubishi,Outlander, GA,0,3, Personal use,1,0,0,1
7112,4995,Excellent Price,$732 off avg. list price,GMC Envoy,2004,184155,SLT 4WD,"Maroon exterior, Unknown interior","Mt Pleasant, MI","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1GKDT13S942211711/2004-gmc-envoy/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",GMC,Envoy, MI,1,2, Personal use,1,0,0,1
7113,2499,Excellent Price,$396 off avg. list price,Dodge Caravan,2005,113900,Grand SXT LWB,"Red exterior, Brown interior","Largo, FL","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2D4GP44L35R562223/2005-dodge-caravan/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Dodge,Caravan, FL,0,2, Personal use,1,0,0,1
7114,5995,Excellent Price,$452 off avg. list price,Ford Fusion,2013,175000,SE FWD,"Black exterior, Black interior","Byhalia, MS","1 accident, 2 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/3FA6P0H70DR124255/2013-ford-fusion/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,Fusion, MS,1,2, Fleet use,1,0,1,0
7115,13299,Excellent Price,"$2,653 off avg. list price",Ford F-150,2016,101097,XL Regular Cab 8.0' Box RWD,"White exterior, Unknown interior","Sevierville, TN","1 accident, 1 Owner, Fleet use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1FTMF1C87GKD66933/2016-ford-f-150/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,F-150, TN,1,1, Fleet use,1,0,1,0
7116,25596,Excellent Price,"$2,000 off avg. list price",Volkswagen Atlas,2018,83557,V6 SEL Premium 4MOTION,"Silver exterior, Brown interior","Fort Myers, FL","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1V2NR2CAXJC560232/2018-volkswagen-atlas/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Volkswagen,Atlas, FL,0,1, Personal use,1,0,0,1
7117,9000,Excellent Price,$978 off avg. list price,MINI Clubman,2014,49100,FWD,"Black exterior, Unknown interior","Vancouver, WA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/WMWZF3C50ET492904/2014-mini-clubman/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",MINI,Clubman, WA,0,1, Personal use,1,0,0,1
7118,13900,Excellent Price,,Ford F-150,2012,114726,XL SuperCrew 5.5' Box 2WD,"Black exterior, Unknown interior","Arlington, TX","No accidents, 3 Owners, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1CM2CFA40171/2012-ford-f-150/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,F-150, TX,0,3, Fleet use,1,0,1,0
7119,9883,Excellent Price,,Kia Optima,2015,73662,LX,"White exterior, Black interior","San Antonio, TX","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/KNAGM4A78F5560704/2015-kia-optima/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Kia,Optima, TX,0,1, Personal use,1,0,0,1
7120,4977,Excellent Price,"$1,002 off avg. list price",Ford Edge,2009,149249,SEL FWD,"Unknown exterior, Unknown interior","Chandler, AZ","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/2FMDK38C09BA54577/2009-ford-edge/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,Edge, AZ,0,2, Personal use,1,0,0,1
7121,8994,Excellent Price,,Hyundai Genesis,2014,110637,3.8,"Black exterior, Beige interior","Spring, TX","No accidents, 1 Owner, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/KMHGC4DD6EU264510/2014-hyundai-genesis/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Hyundai,Genesis, TX,0,1, Personal use,1,0,0,1
7122,9888,Excellent Price,"$1,543 off avg. list price",Jeep Wrangler,1998,112207,Sahara,"Green exterior, Brown interior","Safford, AZ","No accidents, 9 Owners, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1J4FY49S6WP757249/1998-jeep-wrangler/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Jeep,Wrangler, AZ,0,9, Personal use,1,0,0,1
7123,9898,Excellent Price,$804 off avg. list price,Chevrolet Volt,2013,65630,Hatch,"Blue exterior, Beige interior","Martinez, GA","No accidents, 1 Owner, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1G1RB6E47DU145317/2013-chevrolet-volt/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Chevrolet,Volt, GA,0,1, Personal use,1,0,0,1
7124,11988,Excellent Price,"$1,040 off avg. list price",Nissan Sentra,2018,46116,SV CVT,"Silver exterior, Black interior","Carson, CA","No accidents, 1 Owner, Fleet use",,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP8JY225926/2018-nissan-sentra/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Nissan,Sentra, CA,0,1, Fleet use,1,0,1,0
7125,9500,Excellent Price,$789 off avg. list price,Toyota Corolla,2013,69950,LE Automatic,"Silver exterior, Gray interior","Lakeside, CA","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JTDBU4EE4DJ118870/2013-toyota-corolla/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Toyota,Corolla, CA,0,2, Personal use,1,0,0,1
7126,13500,Excellent Price,,Ford F-150,2012,134230,XLT SuperCrew 5.5' Box 2WD,"Gray exterior, Gray interior","Carrollton, TX","No accidents, 3 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/1FTFW1CF6CKD85314/2012-ford-f-150/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",Ford,F-150, TX,0,3, Personal use,1,0,0,1
7127,4271,Excellent Price,$965 off avg. list price,INFINITI G,2004,131407,G35 Sedan RWD Automatic,"White exterior, Unknown interior","Colorado Springs, CO","No accidents, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/JNKCV51E84M112290/2004-infiniti-g/,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",INFINITI,G, CO,0,2, Personal use,1,0,0,1
7128,12495,Excellent Price,"$1,142 off avg. list price",Honda Accord,2017,112774,EX-L Sedan CVT,"Black exterior, Black interior","Ramsey, NJ","1 accident, 1 Owner, Personal use",Discount Available,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F89HA014966/2017-honda-accord/,https://listings-prod.tcimg.net/listings/128053/66/49/1HGCR2F89HA014966/PVMVIF55KC6ZO72WBNMYOQEQI4-318.jpg,Honda,Accord, NJ,1,1, Personal use,1,0,0,1
7129,14500,Excellent Price,"$2,181 off avg. list price",Volkswagen Golf,2016,37636,TSI SEL SportWagen Auto,"Silver exterior, Black interior","Tampa, FL","1 accident, 2 Owners, Personal use",,https://www.truecar.com/used-cars-for-sale/listing/3VWC17AU2GM512321/2016-volkswagen-golf/,https://listings-prod.tcimg.net/listings/111067/21/23/3VWC17AU2GM512321/VZAV6E7C234NZMBW7QBTJULYUE-318.jpg,Volkswagen,Golf, FL,1,2, Personal use,1,0,0,1
7130,11599,Excellent Price,"$1,830 off avg. list price",Chrysler 300,2015,91667,Limited RWD,"White exterior, Black interior","Morrow, GA","No accidents, 2 Owners, Personal use",Upfront Price Available,https://www.truecar.com/used-cars-for-sale/listing/2C3CCAAG0FH931693/2015-chrysler-300/,https://listings-prod.tcimg.net/listings/2506/93/16/2C3CCAAG0FH931693/2TEPSN7H6ZDL63DJJL7FAXNVPY-318.jpg,Chrysler,300, GA,0,2, Personal use,1,0,0,1
